,user_token,prolific_id,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars
360,a07b5592-e32f-4292-9571-191521b839ab,622a24163ab4c46804399b02,covid,hop,9,9,9,9,1491,1648231716074,9,8,9,1294,1648231726361,5,5,3,2,1535,1648231737860,8.828469934527721,8.95715798664638,8.89281396058705,9,9,9,9,2187,1648230844013,9,8,9,1934,1648230859826,5,4,5,3,1192,1648230874095,1.0,8.87851528812942,8.992904667790452,9.0,8.666666666666666,17,9.0,8.666666666666666,15,3.9929046677904516,3.9929046677904516,7.878515288129419,3.89281396058705,3.89281396058705,0.1286880521186582,-0.10009070720340141,0.10009070720340141,-7.749827236010761,7.749827236010761,0.6310880203240421,0.822428818065634,0.2683900824055629,6
361,a07b5592-e32f-4292-9571-191521b839ab,622a24163ab4c46804399b02,union,hop,1,1,1,9,1405,1648232274613,1,3,1,1409,1648232291061,1,1,1,1,1267,1648232303160,3.852531482911969,6.111721731217353,4.982126607064661,2,2,2,8,2422,1648231775573,1,5,1,1357,1648231804180,1,1,4,1,1363,1648231814700,1.0,3.016059144140672,6.998239423590351,3.5,2.3333333333333335,7,3.0,1.6666666666666667,4,1.9982394235903511,1.9982394235903511,2.016059144140672,-0.017873392935339183,0.017873392935339183,2.2591902483053836,-2.0161128165256903,2.0161128165256903,0.2431311041647115,0.2431311041647115,0.23958228806757562,0.3509111781409637,-0.23925036248597198,6
362,62ae77b9-b426-40bf-98fe-ce54b2d4e625,5f80c3b14dc3ba1509305a89,union,uncertainty,7,7,7,7,1806,1648231847106,7,7,7,1835,1648231862454,4,4,4,4,1543,1648231895612,7.264030690095864,7.710459261524435,7.48724497581015,7,7,7,7,4235,1648231064814,7,7,7,1853,1648231154353,4,4,4,4,1661,1648231195555,6.817602118667292,7.752976268327156,7.285289193497224,7.0,7.0,16,7.0,7.0,16,2.285289193497224,2.285289193497224,0.9353741496598644,2.4872449758101496,2.4872449758101496,0.4464285714285712,0.20195578231292544,0.20195578231292544,-0.48894557823129325,0.48894557823129325,0.785150273602128,0.49710012645427243,0.1873484949077553,6
363,62ae77b9-b426-40bf-98fe-ce54b2d4e625,5f80c3b14dc3ba1509305a89,covid,uncertainty,7,7,7,7,2115,1648232245299,7,7,7,2256,1648232260263,3,3,5,5,1160,1648232303514,6.72193885336117,7.380952458803346,7.051445656082258,7,7,7,7,2622,1648231954155,7,7,7,1362,1648231971455,4,4,4,4,963,1648231987638,6.116071506422394,7.604166744517633,6.860119125470013,7.0,7.0,16,7.0,7.0,16,1.8601191254700131,1.8601191254700131,1.488095238095239,2.051445656082258,2.051445656082258,0.6590136054421762,0.19132653061224492,0.19132653061224492,-0.8290816326530628,0.8290816326530628,0.6692735067840855,0.4527686096109689,0.00399190328490516,6
364,a5b495a6-f00e-442b-bce3-f594fcc97f0c,5658000ca9872d0011e1ba26,covid,scatter,9,9,9,9,5933,1648231736766,9,8,9,1685,1648231754258,4,4,4,3,3968,1648231772366,1.0,8.980654839755728,8.991284091456409,8,9,9,9,1746,1648230826565,9,8,9,1186,1648230846055,3,3,3,5,1175,1648230866109,8.975340213905387,8.985969465606068,8.980654839755728,8.75,8.666666666666666,14,9.0,8.666666666666666,15,3.9806548397557275,3.9806548397557275,0.010629251700681408,3.991284091456409,3.991284091456409,7.9806548397557275,0.010629251700681408,0.010629251700681408,7.970025588055046,7.970025588055046,0.46145027502370795,0.4307991605644564,-0.14638855965167405,6
365,a5b495a6-f00e-442b-bce3-f594fcc97f0c,5658000ca9872d0011e1ba26,union,scatter,9,9,9,9,2884,1648232337757,9,9,9,1518,1648232348915,4,4,4,4,1646,1648232359911,8.996598717306748,8.996598717306748,8.996598717306748,8,9,9,9,1358,1648231828850,8,8,8,1571,1648231853594,5,4,4,4,1749,1648231869799,1.0,8.964710962204707,8.985969465606068,8.75,8.0,17,9.0,9.0,16,3.9859694656060682,3.9859694656060682,7.964710962204707,3.996598717306748,3.996598717306748,0.0,0.010629251700679632,0.010629251700679632,-7.964710962204707,7.964710962204707,0.340045405820959,0.3325623324666225,-0.09049216862242539,6
366,f721990a-4c21-49ae-ae8a-884b5d668690,60fd6618f9a377f54dcdf318,union,scatter,7,7,7,6,2272,1648232127758,7,7,6,1582,1648232139318,4,3,4,4,1117,1648232175719,5.6613755229739455,5.736961312845451,5.699168417909698,3,5,6,6,1131,1648231799431,6,6,6,1938,1648231819084,3,4,4,4,1587,1648231830697,1.0,5.576341509368504,1.551398342879361,5.0,6.0,15,6.75,6.666666666666667,15,-3.448601657120639,3.448601657120639,4.576341509368504,0.6991684179096982,0.6991684179096982,0.07558578987150533,4.147770075030337,4.147770075030337,-4.500755719496999,4.500755719496999,0.4167195886570729,0.4650126521167027,-0.001407312398255145,6
367,f721990a-4c21-49ae-ae8a-884b5d668690,60fd6618f9a377f54dcdf318,covid,scatter,8,7,7,7,1372,1648232550272,7,7,7,1236,1648232558357,4,4,4,3,1368,1648232567197,7.45653803242217,7.5321238222936735,7.494330927357922,8,7,7,7,1804,1648232215257,8,7,7,2223,1648232222411,4,3,4,4,1118,1648232279781,7.144746649202215,7.163643096670091,7.154194872936153,7.25,7.333333333333333,15,7.25,7.0,15,2.154194872936153,2.154194872936153,0.018896447467875888,2.4943309273579217,2.4943309273579217,0.07558578987150355,0.34013605442176864,0.34013605442176864,0.05668934240362766,0.05668934240362766,0.4937731887119016,0.4485879053482102,-0.2650167290348015,6
368,6d99bc7a-ac3b-4603-b9f6-377eb5a73825,5c049e9bad9a9700011b877b,union,uncertainty,6,6,6,6,2880,1648232321142,5,5,5,1931,1648232337529,2,2,4,3,1932,1648232353441,6.78039912770379,7.223284585062956,7.001841856383373,4,4,4,4,1637,1648231956526,4,3,4,1918,1648231971578,2,2,4,4,1816,1648231985573,5.3454502458600865,6.709537454526322,6.0274938501932045,4.0,3.6666666666666665,12,6.0,5.0,11,1.0274938501932045,1.0274938501932045,1.364087208666236,2.001841856383373,2.001841856383373,0.44288545735916607,0.9743480061901684,0.9743480061901684,-0.9212017513070698,0.9212017513070698,0.25698681950226043,0.28376505377610334,-0.12940621679063904,6
369,6d99bc7a-ac3b-4603-b9f6-377eb5a73825,5c049e9bad9a9700011b877b,covid,uncertainty,9,9,9,9,1712,1648232586843,8,5,7,1916,1648232597186,5,5,5,5,3095,1648232608413,1.0,8.569656375434825,8.799956813261591,9,9,9,9,2539,1648232377519,7,6,7,2243,1648232389769,4,5,4,4,1737,1648232401307,1.0,8.861960777291875,8.959395577910891,9.0,6.666666666666667,17,9.0,6.666666666666667,20,3.9593955779108914,3.9593955779108914,7.861960777291875,3.7999568132615913,3.7999568132615913,7.569656375434825,-0.15943876464930007,0.15943876464930007,-0.2923044018570504,0.2923044018570504,0.2535829053238256,0.3173935790907287,0.0077062831231367495,6
370,627b5e2d-f02c-4d25-9d92-055eae8ac89a,5f44c445cfb0a801244f652f,union,hop,7,8,8,7,1447,1648232282116,7,8,7,64416,1648232289401,4,5,4,5,27460,1648232357561,5.350353002790182,8.351063456907166,6.850708229848674,9,8,9,8,59111,1648231954512,7,7,8,2745,1648232025801,4,5,5,4,60072,1648232036124,6.072145517429133,8.229413033091612,7.150779275260373,8.5,7.333333333333333,18,7.5,7.333333333333333,18,2.1507792752603727,2.1507792752603727,2.157267515662479,1.8507082298486743,1.8507082298486743,3.000710454116984,-0.3000710454116984,0.3000710454116984,0.8434429384545048,0.8434429384545048,0.34172356464514114,0.3140884312623418,0.1356167437563137,6
371,627b5e2d-f02c-4d25-9d92-055eae8ac89a,5f44c445cfb0a801244f652f,covid,hop,9,8,8,9,740,1648232677520,9,8,8,1847,1648232682837,5,4,5,4,1265,1648232687830,7.710371224811919,8.86199523693249,8.286183230872204,9,8,9,9,1566,1648232394230,9,9,8,1684,1648232400844,4,4,5,5,820,1648232405430,1.0,8.11587263753043,8.740344813116938,8.75,8.666666666666666,18,8.5,8.333333333333334,18,3.7403448131169377,3.7403448131169377,7.11587263753043,3.2861832308722043,3.2861832308722043,1.1516240121205712,-0.45416158224473335,0.45416158224473335,-5.964248625409859,5.964248625409859,0.5249689333371113,0.6225122623033513,0.005737991100859967,6
372,39e70aae-d284-476f-b9b3-071b1b682433,6090578fb2299eacaec32b7a,covid,hop,9,9,9,9,4909,1648232551469,8,8,7,1105,1648232564494,4,5,4,5,945,1648232575513,8.890305984047265,8.904478319648172,8.897392151847718,9,9,9,9,743,1648232036676,8,8,7,915,1648232046994,4,5,5,5,1345,1648232056987,8.939909158650439,8.98242616545316,8.9611676620518,9.0,7.666666666666667,19,9.0,7.666666666666667,18,3.9611676620517997,3.9611676620517997,0.04251700680272208,3.8973921518477184,3.8973921518477184,0.01417233560090736,-0.06377551020408134,0.06377551020408134,-0.02834467120181472,0.02834467120181472,0.37385545618133137,0.4577148132732847,-0.04726187149507261,6
373,39e70aae-d284-476f-b9b3-071b1b682433,6090578fb2299eacaec32b7a,union,hop,6,6,5,6,834,1648232795621,6,5,5,826,1648232806461,4,3,4,4,670,1648232816323,1.0,5.850339997652707,7.628968115566539,6,6,6,8,4424,1648232598576,6,5,5,1177,1648232612889,3,2,4,4,798,1648232621151,1.0,5.928287843457696,7.69274362577062,6.5,5.333333333333333,13,5.75,5.333333333333333,15,2.6927436257706203,2.6927436257706203,4.928287843457696,2.628968115566539,2.628968115566539,4.850339997652707,-0.06377551020408134,0.06377551020408134,-0.0779478458049887,0.0779478458049887,0.14606329450030894,0.2700550576870164,-0.2466085449089134,6
374,d588442e-57af-4fb5-a8ca-b90acfe88dfd,60fbed5d2532f7768e7b5a29,union,scatter,7,7,6,6,1329,1648232514568,6,6,6,2379,1648232534253,2,2,2,3,2183,1648232546788,3.433956993950738,3.433956993950738,3.433956993950738,7,7,7,7,2243,1648232033360,6,7,7,2295,1648232051532,1,1,1,3,1523,1648232075300,4.28429713000516,4.312641801206973,4.2984694656060665,7.0,6.666666666666667,6,6.5,6.0,9,-0.7015305343939335,0.7015305343939335,0.028344671201812943,-1.566043006049262,1.566043006049262,0.0,-0.8645124716553285,0.8645124716553285,-0.028344671201812943,0.028344671201812943,0.41355533480415135,0.46338661425231353,-0.08259826902495161,6
376,2fc8d0cd-1324-4d5d-ac40-f75ce9dae2ce,6108295fdd0270d7544b5a8a,union,scatter,9,9,9,9,1506,1648232638604,9,9,9,2452,1648232652898,5,5,5,5,1605,1648232664679,1.0,8.974063940454649,8.99398406051787,9,9,9,9,1995,1648232239993,9,9,9,1290,1648232256642,5,5,5,5,1213,1648232272421,1.0,8.974063940454649,8.99398406051787,9.0,9.0,20,9.0,9.0,20,3.993984060517869,3.993984060517869,7.9740639404546485,3.993984060517869,3.993984060517869,7.9740639404546485,0.0,0.0,0.0,0.0,0.48094414795790774,0.5621644952676864,0.17027663096356416,6
378,27ca307e-c1f1-494b-b546-efd9e35c055f,60d263d895fb10863e9a6211,covid,hop,7,7,7,7,7446,1648232491166,7,7,7,2243,1648232505565,3,3,4,4,4660,1648232515859,2.1194727858718565,2.67219403649674,2.3958334111842983,6,7,6,7,4339,1648231976992,7,6,7,37879,1648231999006,4,4,4,4,27351,1648232045603,2.433035792136679,2.86883511186457,2.6509354520006245,6.5,6.666666666666667,16,7.0,7.0,14,-2.3490645479993755,2.3490645479993755,0.43579931972789065,-2.6041665888157017,2.6041665888157017,0.5527212506248835,-0.25510204081632626,0.25510204081632626,0.11692193089699288,0.11692193089699288,0.5916267963517572,0.541775193727475,0.08583867813297967,6
379,27ca307e-c1f1-494b-b546-efd9e35c055f,60d263d895fb10863e9a6211,union,hop,7,7,7,7,1202,1648232795094,7,7,7,2515,1648232803121,4,4,4,4,3043,1648232810627,2.082270404919475,2.486181969545326,2.2842261872324006,7,7,7,7,2147,1648232554653,7,7,7,2015,1648232566486,4,4,4,3,1218,1648232573903,2.1247874117221963,2.3798894525385235,2.25233843213036,7.0,7.0,15,7.0,7.0,16,-2.74766156786964,2.74766156786964,0.25510204081632715,-2.7157738127675994,2.7157738127675994,0.40391156462585087,0.03188775510204067,0.03188775510204067,0.14880952380952372,0.14880952380952372,0.9425329982295451,0.7897405452968943,0.09881118106944616,6
382,2ff56b15-862b-4eac-8d43-6b697d3ebb77,55bb9ae7fdf99b26d27fda01,covid,uncertainty,8,7,8,7,5055,1648232537224,7,6,7,1382,1648232555319,4,3,4,4,2228,1648232569708,8.094815912488073,8.46193524419214,8.278375578340107,8,7,7,8,3871,1648231973586,7,7,8,3036,1648232008288,4,3,4,3,1759,1648232031857,1.0,7.837832380295223,8.542701497167037,7.5,7.333333333333333,14,7.5,6.666666666666667,15,3.5427014971670374,3.5427014971670374,6.837832380295223,3.278375578340107,3.278375578340107,0.3671193317040675,-0.26432591882693046,0.26432591882693046,-6.470713048591155,6.470713048591155,0.23802370059077904,0.3219127505703414,0.045596842253288215,6
383,2ff56b15-862b-4eac-8d43-6b697d3ebb77,55bb9ae7fdf99b26d27fda01,union,uncertainty,6,7,7,7,1784,1648232858765,7,6,7,1573,1648232868641,2,2,3,3,1663,1648232887855,6.721789611914845,7.51476736839564,7.118278490155243,6,7,6,6,2087,1648232611588,4,4,6,1122,1648232624548,2,1,2,2,1731,1648232638140,6.3473278935766935,7.110936103521162,6.729131998548928,6.25,4.666666666666667,7,6.75,6.666666666666667,10,1.7291319985489277,1.7291319985489277,0.7636082099444685,2.1182784901552427,2.1182784901552427,0.7929777564807949,0.389146491606315,0.389146491606315,0.029369546536326396,0.029369546536326396,0.32049750668187676,0.31770208570654507,-0.04969291335803846,6
384,fa02d0dc-a266-4984-a8a6-f678eca48dca,610ad34844dd2b51bf5d87f5,union,hop,6,5,4,4,1064,1648232605500,5,5,6,1047,1648232619020,3,4,4,3,1367,1648232632490,5.065555549317813,7.082644071138614,6.074099810228214,8,8,8,8,1863,1648232235582,8,8,7,1247,1648232248422,3,2,4,4,1327,1648232261958,1.0,8.010504791176182,8.978707281650166,8.0,7.666666666666667,13,4.75,5.333333333333333,14,3.9787072816501663,3.9787072816501663,7.0105047911761815,1.0740998102282138,1.0740998102282138,2.017088521820801,-2.9046074714219525,2.9046074714219525,-4.9934162693553805,4.9934162693553805,0.6633725733720394,0.6647481101656997,0.06202889688968016,6
385,fa02d0dc-a266-4984-a8a6-f678eca48dca,610ad34844dd2b51bf5d87f5,covid,hop,8,8,8,8,1025,1648232861112,7,7,7,1679,1648232871762,3,3,5,5,1015,1648232881832,7.889479479866934,8.212213643358261,8.050846561612598,8,8,8,8,879,1648232661810,7,7,7,815,1648232673515,3,3,5,5,1014,1648232684345,7.919735807694247,8.121444659876326,8.020590233785287,8.0,7.0,16,8.0,7.0,16,3.0205902337852866,3.0205902337852866,0.20170885218207957,3.050846561612598,3.050846561612598,0.3227341634913268,0.03025632782731158,0.03025632782731158,0.12102531130924721,0.12102531130924721,0.5696559142185185,0.7377799743162575,0.016325239187353447,6
386,fa85847d-03d4-49ef-8c84-d05d867cc6d1,5d79375d794d900017671c07,covid,scatter,8,7,7,7,1958,1648232459270,7,6,6,1851,1648232471041,4,4,4,5,1879,1648232483663,7.568735241803107,8.932822450469338,8.250778846136223,8,9,9,9,2101,1648232012932,8,8,8,1627,1648232031585,3,3,4,4,2387,1648232046257,1.0,8.064766954045375,8.649375757759474,8.75,8.0,14,7.25,6.333333333333333,17,3.649375757759474,3.649375757759474,7.064766954045375,3.250778846136223,3.250778846136223,1.3640872086662315,-0.39859691162325106,0.39859691162325106,-5.700679745379143,5.700679745379143,0.6760595169359206,0.6278853251622222,-0.016984656474992033,6
387,fa85847d-03d4-49ef-8c84-d05d867cc6d1,5d79375d794d900017671c07,union,scatter,6,5,6,6,1904,1648232739285,6,6,5,2503,1648232757530,4,4,3,3,1996,1648232770356,5.947774467868554,7.1701383301798565,6.558956399024205,8,7,7,7,2489,1648232515928,7,5,5,2556,1648232529075,3,3,4,4,1558,1648232542391,6.0452092684875725,7.958474444279173,7.001841856383373,7.25,5.666666666666667,14,5.75,5.666666666666667,14,2.001841856383373,2.001841856383373,1.9132651757916008,1.558956399024205,1.558956399024205,1.222363862311303,-0.44288545735916784,0.44288545735916784,-0.6909013134802979,0.6909013134802979,0.4736430824899087,0.4550882012773383,0.1271765660710826,6
388,f8d10ce3-5c5e-4cd0-a735-04681bb94857,57509d9b363e77000695620b,covid,uncertainty,9,9,8,8,1468,1648232569770,7,7,7,1375,1648232586128,4,4,5,5,1533,1648232607455,1.0,8.54591857494951,8.937075037534544,9,9,9,9,1934,1648232109183,8,9,8,84235,1648232128884,5,4,5,5,1456,1648232233221,8.860544425289644,8.928571636174,8.894558030731822,9.0,8.333333333333334,19,8.5,7.0,18,3.8945580307318224,3.8945580307318224,0.06802721088435604,3.9370750375345445,3.9370750375345445,7.545918574949511,0.04251700680272208,0.04251700680272208,7.4778913640651545,7.4778913640651545,0.9182017826598677,0.833166349837796,0.017843257366861025,6
389,f8d10ce3-5c5e-4cd0-a735-04681bb94857,57509d9b363e77000695620b,union,uncertainty,3,2,1,2,1717,1648232897134,2,1,1,1405,1648232914438,3,1,3,3,1333,1648232939145,5.212584982112962,6.794218154180617,6.003401568146789,6,6,4,5,1970,1648232632467,3,3,3,2552,1648232651747,4,2,2,3,1305,1648232671814,1.0,4.005101988915683,1.9302721218186982,5.25,3.0,11,2.0,1.3333333333333333,10,-3.0697278781813018,3.0697278781813018,3.0051019889156834,1.0034015681467894,1.0034015681467894,1.5816331720676544,4.073129446328091,4.073129446328091,-1.423468816848029,1.423468816848029,0.4523519368917279,0.6496569446018657,-0.007508395191273627,6
390,5b5b1042-b0c5-4f6c-8889-7b5a6662f7d0,5e6fd38fe95be7071b5196bf,union,scatter,5,4,6,7,34015,1648232191446,7,5,6,6462,1648232271717,2,4,2,4,9463,1648232290861,4.982284622944893,7.001842537788455,5.992063580366674,7,5,5,7,5462,1648231570832,6,6,8,3079,1648231595622,3,5,2,2,28950,1648231617189,6.04520984128361,7.99390607490459,7.0195579580941,6.0,6.666666666666667,12,5.5,6.0,12,2.0195579580941,2.0195579580941,1.9486962336209803,0.9920635803666737,0.9920635803666737,2.0195579148435616,-1.0274943777274261,1.0274943777274261,0.0708616812225813,0.0708616812225813,0.43398360444072587,0.6004643075349595,-0.03736333452530349,6
391,5b5b1042-b0c5-4f6c-8889-7b5a6662f7d0,5e6fd38fe95be7071b5196bf,covid,scatter,7,6,7,6,10573,1648232871086,8,8,4,25861,1648233000502,4,5,5,4,13823,1648233038405,1.0,7.99390607490459,8.968254191715081,9,9,9,8,2167,1648232343021,9,9,8,2830,1648232423678,4,5,3,5,8343,1648232441013,1.0,7.985048364751767,8.977111901867904,8.75,8.666666666666666,17,6.5,6.666666666666667,18,3.9771119018679038,3.9771119018679038,6.985048364751767,3.968254191715081,3.968254191715081,6.99390607490459,-0.008857710152822662,0.008857710152822662,0.008857710152822662,0.008857710152822662,0.29592305513665,0.4198647021140192,-0.023561226066514774,6
392,d241927f-93e9-48fa-8c15-34f5059df83c,5ce9c6df6b2b3d001a94b24f,covid,uncertainty,8,7,8,8,1526,1648232695671,5,5,5,1772,1648232726052,2,2,3,4,1328,1648232747400,4.990040159458992,5.089638808029829,5.0398394837444105,8,7,8,8,2893,1648232089677,5,5,5,1768,1648232124309,2,2,3,4,2289,1648232145293,4.7808829974602345,5.159357862029416,4.970120429744825,7.75,5.0,11,7.75,5.0,11,-0.029879570255174848,0.029879570255174848,0.37847486456918134,0.03983948374441049,0.03983948374441049,0.09959864857083645,0.06971905399958533,0.06971905399958533,-0.2788762159983449,0.2788762159983449,0.1227572834392534,0.3769925754478396,0.1806765798056964,6
393,d241927f-93e9-48fa-8c15-34f5059df83c,5ce9c6df6b2b3d001a94b24f,union,uncertainty,7,5,6,6,3061,1648233074429,5,5,5,7702,1648233097343,2,1,3,4,906,1648233124113,4.820722456888569,5.19919732145775,5.009959889173159,7,5,5,6,1476,1648232780475,5,5,5,1497,1648232812047,2,1,3,3,1748,1648232835876,4.970120429744825,5.069719078315662,5.019919754030243,5.75,5.0,9,6.0,5.0,10,0.019919754030243375,0.019919754030243375,0.09959864857083645,0.009959889173159375,0.009959889173159375,0.37847486456918134,-0.009959864857084,0.009959864857084,0.2788762159983449,0.2788762159983449,0.07010851145177595,0.17647155276907733,-0.11816698691232419,6
394,0721a35d-01a1-4635-8658-ce598c7c6196,5588d358fdf99b304ee5674f,union,uncertainty,6,6,5,7,2557,1648232795148,5,5,4,1921,1648232814371,3,2,2,2,2955,1648232828043,6.189416604004662,7.441433378062796,6.815424991033729,4,6,4,5,1880,1648232171465,6,6,6,1850,1648232206220,2,2,3,3,2113,1648232219782,5.459073432736668,6.606755422555876,6.032914427646272,4.75,6.0,10,6.0,4.666666666666667,9,1.032914427646272,1.032914427646272,1.1476819898192083,1.815424991033729,1.815424991033729,1.2520167740581343,0.782510563387457,0.782510563387457,0.10433478423892595,0.10433478423892595,0.4531657745369481,0.29263635365723,-0.24553706224295202,6
395,0721a35d-01a1-4635-8658-ce598c7c6196,5588d358fdf99b304ee5674f,covid,uncertainty,9,8,8,9,2297,1648233159178,8,8,8,1715,1648233182282,4,4,3,4,1923,1648233220601,8.54738240939991,8.860386762116692,8.703884585758301,8,8,7,8,2555,1648232852421,9,8,7,3229,1648232868901,4,4,3,4,2319,1648232888268,8.255245013530915,8.463914582008771,8.359579797769843,7.75,8.0,15,8.5,8.0,15,3.359579797769843,3.359579797769843,0.20866956847785545,3.703884585758301,3.703884585758301,0.3130043527167814,0.34430478798845776,0.34430478798845776,0.10433478423892595,0.10433478423892595,0.2583233134864437,0.4548461858790103,0.0039504498572763185,6
396,f5e17014-dd30-45b9-9229-2a213a7bbe53,5bc913d99427200001dd47f5,union,scatter,6,6,6,6,7730,1648232767909,6,5,6,3277,1648232787654,4,4,4,4,2301,1648232814641,5.8025341845439,6.9443948660728605,6.37346452530838,6,6,6,6,2261,1648232123181,3,3,5,2201,1648232159281,4,4,4,4,3170,1648232188745,4.122059973991843,7.806176512509814,5.964118243250828,6.0,3.6666666666666665,16,6.0,5.666666666666667,16,0.9641182432508284,0.9641182432508284,3.684116538517971,1.3734645253083801,1.3734645253083801,1.1418606815289607,0.40934628205755175,0.40934628205755175,-2.5422558569890104,2.5422558569890104,0.3386443334831073,0.34937659987092906,0.004859835045963,6
397,f5e17014-dd30-45b9-9229-2a213a7bbe53,5bc913d99427200001dd47f5,covid,scatter,7,7,7,7,2717,1648233169162,7,7,7,2753,1648233183611,5,5,5,5,2677,1648233195120,1.0,7.924671160151284,8.51714604207669,8,9,9,9,2699,1648232844922,8,8,8,2217,1648232866372,5,5,5,5,1726,1648232878598,8.01084932479498,8.9372645947147,8.47405695975484,8.75,8.0,20,7.0,7.0,20,3.47405695975484,3.47405695975484,0.926415269919719,3.517146042076689,3.517146042076689,6.924671160151284,0.04308908232184905,0.04308908232184905,5.998255890231565,5.998255890231565,0.8052201993351092,0.7742107688265119,-0.05844421493055434,6
398,2447dbca-1926-4a80-ada4-7c82743a2597,56e6a66af6ed900006a5867c,union,uncertainty,7,7,7,6,941,1648232812898,8,8,7,1220,1648232831201,4,4,4,2,1274,1648232843849,6.881377628871373,7.90178579213668,7.391581710504027,3,4,4,4,1506,1648232224920,6,7,6,8568,1648232249153,4,2,3,1,1649,1648232280147,5.358737315883023,7.776892118968715,6.567814717425869,3.75,6.333333333333333,10,6.75,7.666666666666667,14,1.5678147174258692,1.5678147174258692,2.4181548030856916,2.3915817105040267,2.3915817105040267,1.0204081632653068,0.8237669930781575,0.8237669930781575,-1.3977466398203848,1.3977466398203848,0.4311524249282804,0.3219886650715509,-0.22414186730148086,6
399,2447dbca-1926-4a80-ada4-7c82743a2597,56e6a66af6ed900006a5867c,covid,uncertainty,8,8,9,8,766,1648233136665,9,8,8,2212,1648233148285,5,4,3,3,721,1648233166323,8.773384431592463,8.858418445197904,8.815901438395183,8,8,9,8,1474,1648232883451,7,7,8,888,1648232896541,5,4,2,3,1221,1648232908306,8.241921846558448,8.837159941796546,8.539540894177497,8.25,7.333333333333333,14,8.25,8.333333333333334,15,3.539540894177497,3.539540894177497,0.5952380952380985,3.8159014383951835,3.8159014383951835,0.0850340136054406,0.2763605442176864,0.2763605442176864,-0.5102040816326578,0.5102040816326578,0.283792568107596,0.34871086105705945,0.02929830065694102,6
400,663c76a7-04e2-4555-bcd7-e3e722e82390,6165ab1d62dc48b90438ea1d,union,hop,6,8,8,7,1014,1648232925250,7,7,7,840,1648232950436,4,4,5,5,1590,1648232965946,8.013454540260193,8.789266420400482,8.401360480330338,7,8,8,8,2196,1648232549881,6,5,6,2988,1648232569121,4,3,5,5,1053,1648232598405,7.808726405223174,8.993994555437501,8.401360480330338,7.75,5.666666666666667,17,7.25,7.0,18,3.4013604803303377,3.4013604803303377,1.185268150214327,3.4013604803303377,3.4013604803303377,0.7758118801402887,0.0,0.0,-0.4094562700740383,0.4094562700740383,0.15411329024156392,0.1754411857866255,-0.21882433364943676,6
401,663c76a7-04e2-4555-bcd7-e3e722e82390,6165ab1d62dc48b90438ea1d,covid,hop,9,9,9,9,2088,1648233196682,9,9,9,1813,1648233209449,5,5,5,5,951,1648233216278,1.0,8.961669060431655,8.993994555437501,9,9,9,9,954,1648232994423,9,9,9,1319,1648233007427,5,5,5,5,1031,1648233016653,1.0,8.94011873042776,8.972444225433604,9.0,9.0,20,9.0,9.0,20,3.9724442254336036,3.9724442254336036,7.940118730427759,3.993994555437501,3.993994555437501,7.961669060431655,0.0215503300038975,0.0215503300038975,0.021550330003895724,0.021550330003895724,0.47586489194999854,0.48792699274083895,0.000914422273193873,6
402,5e965ef6-a302-41bf-9f31-104e5dc9448b,615f5cae42df61c24539d5b5,covid,scatter,9,9,9,9,1385,1648232624957,9,9,8,2224,1648232643165,5,5,5,5,2180,1648232666127,8.989512333253613,8.989512333253613,8.989512333253613,9,9,9,9,2643,1648231495634,9,7,7,3517,1648231517734,5,5,5,5,1787,1648231546981,8.975339997652707,8.975339997652707,8.975339997652707,9.0,7.666666666666667,20,9.0,8.666666666666666,20,3.975339997652707,3.975339997652707,0.0,3.9895123332536127,3.9895123332536127,0.0,0.014172335600905583,0.014172335600905583,0.0,0.0,0.2682840296321985,0.2684704636775686,-0.09141788128394965,6
